X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0,38.462,307.692,76.923,0,115.385,461.538,470.339,2.753.508,384.615,269.231,576.923,80.877,0,531.317,346.281,0,156.514,5.014
148.148,37.037,74.074,185.185,0,148.148,407.407,26.574,1.575.496,444.444,259.259,666.667,39.191,72.312,212.779,671.444,3.988,109.425,2.777
25,625,275,0.1,125,1.625,3.625,281.151,1.172.764,325,0.4,825,88.634,199.642,208.579,647.306,135.487,102.066,13.162
142.857,95.238,285.714,142.857,0,142.857,190.476,13.032,1.139.106,380.952,380.952,952.381,1.109.115,45.198,401.679,547.465,124,366.844,9.653
89.431,65.041,439.024,0,170.732,4.878,186.992,169.268,1.058.542,650.407,97.561,861.789,88.178,0,64.943,918.972,135,484.896,17.49
0,333.333,333.333,333.333,0,0,0,608.889,2.348.954,666.667,0,1,0,0,428.137,366.357,0,846,201
98.592,84.507,112.676,15.493,98.592,15.493,295.775,294.908,1.223.583,309.859,70.423,746.479,78.946,122.409,210.719,773.191,183,250.283,12.511
244.898,163.265,244.898,81.633,40.816,102.041,122.449,174.703,1.707.186,55.102,81.633,632.653,308.789,13.596,98.837,782.138,62.501,510.157,6.513
0,0,0.5,166.667,166.667,0,166.667,420.448,2.124.932,833.333,0.5,833.333,0,388.489,679.174,317.542,0,40.213,1.243
66.667,81.481,118.519,177.778,22.222,133.333,0.4,300.547,1.369.786,533.333,0.2,481.481,56.878,18.658,142.684,849.245,71,56.614,14.682
333.333,111.111,333.333,0,0,222.222,0,11.082,1.997.122,555.556,555.556,888.889,1.913.141,0,730.283,265.195,0,646.772,1.485
113.208,226.415,264.151,132.075,37.736,75.472,150.943,193.823,1.161.404,584.906,283.019,735.849,40.397,130.265,186.121,766.029,16.307,579.989,7.74
104.478,14.925,298.507,74.627,74.627,119.403,313.433,289.115,3.066.071,522.388,283.582,791.045,146.223,88.789,617.277,346.893,5.475,109.695,8.38
106.383,148.936,42.553,191.489,0,42.553,468.085,337.728,79.318,617.021,148.936,468.085,43.946,0,422.864,560.525,13.132,137.083,5.857
0.16,0.12,0.16,0.08,0.04,0.04,0.4,308.363,1.295,0.12,0.4,0.88,38.481,37.438,274.785,709.531,2.703,93.143,5.439
75.949,75.949,37.975,417.722,0,139.241,253.165,342.849,1.229.903,21.519,189.873,56.962,28.183,40.896,85.567,890.263,551,739.213,27.093
428.571,0,142.857,0,0,0,428.571,600.568,942.706,571.429,0,714.286,288.068,0,245.954,754.046,0,308.115,1.636
46.512,23.256,209.302,69.767,0,93.023,55.814,25.786,1.534.481,627.907,232.558,767.442,141.019,145.272,272.419,69.283,0,179.776,7.241
148.148,0,37.037,185.185,0,185.185,111.111,21.245,2.226.109,333.333,148.148,925.926,44.035,0,65.153,933.195,0,914.615,7.001
60.976,60.976,97.561,158.537,2.439,280.488,317.073,342.879,1.311.251,707.317,292.683,609.756,67.459,47.432,309.402,680.284,1.846,186.838,10.321
375,0,375,0,125,0,125,30.559,1.044.277,0.25,0.5,0.75,0,0,450.754,549.246,0,68.351,675
0.05,75,225,125,0,75,0.45,117.777,2.634.047,725,0.1,775,22.833,2.079,605.476,195.816,377,159.639,6.629
69.767,69.767,69.767,0,23.256,186.047,581.395,217.657,2.954.394,883.721,69.767,55.814,468.464,2.806,244.972,736.964,12.228,89.008,9.48
0,0,52.632,52.632,0,526.316,368.421,98.221,6.153.733,578.947,473.684,947.368,281.319,113.208,752.836,217.963,0,645.101,2.501
142.857,0,0,71.429,0,0,785.714,308.133,1.951.474,71.429,285.714,785.714,0,0,307.999,507.341,0,167.552,1.348
0,333.333,0,333.333,0,0,333.333,770.083,1.633.172,666.667,333.333,1,0,0,839,891.383,0,0,642
112.245,5.102,183.673,163.265,20.408,173.469,295.918,303.121,1.268.404,193.878,244.898,642.857,32.103,64.449,221.714,724.354,10.676,182.896,19.865
521.739,0,130.435,43.478,0,0,304.348,32.247,996.128,304.348,217.391,869.565,15.221,0,5.733,729.469,198.831,698.738,6.645
166.667,0,166.667,166.667,0,0,0.5,316.606,1.056.731,666.667,0.5,0.5,0,48.031,197.343,799.593,0,765.711,2.206
139.241,37.975,227.848,37.975,12.658,113.924,43.038,365.482,1.378.446,405.063,189.873,493.671,135.088,1.188,358.677,616.756,5.924,338.067,13.544
35.714,0,285.714,35.714,35.714,107.143,0.5,152.628,979.766,0.25,107.143,321.429,18.573,7.158,91.689,905.891,0,619.282,7.1
0.2,0.05,375,0.1,0.1,0.05,125,134.868,96.736,0.6,275,0.6,1.653,50.401,510.088,481.069,0,59.975,4.971
115.385,153.846,115.385,269.231,115.385,76.923,153.846,415.759,1.005.146,423.077,307.692,461.538,27.119,5.136,257.446,728.164,1.515,143.327,3.508
0,90.909,272.727,363.636,0,90.909,181.818,240.188,703.579,545.455,90.909,454.545,1.240.188,0,97.331,900.866,1.802,753.382,851
0.1,0,0.6,0.1,0,0.1,0.1,416.358,1.991.894,0.8,0.3,0.9,160.296,17.769,97.452,25.139,0,18.493,1.779
114.865,47.297,189.189,162.162,81.081,40.541,364.865,311.581,1.234.584,216.216,135.135,466.216,24.258,231.766,347.223,53.842,42.679,194.529,25.835
174.312,137.615,211.009,211.009,0,55.046,211.009,354.955,1.033.455,357.798,293.578,651.376,59.606,79.936,259.019,714.211,9.699,326.861,19.981
16.129,64.516,154.839,264.516,3.871,32.258,283.871,325.755,842.266,348.387,109.677,477.419,50.644,82.086,193.631,747.338,11.143,146.968,30.071
213.333,93.333,0.2,0.12,26.667,146.667,0.2,263.483,1.675.484,0.48,173.333,0.76,238.365,77.297,63.592,350.296,1.363,134.496,9.897
202.703,81.081,162.162,189.189,27.027,67.568,27.027,348.919,92.184,243.243,283.784,0.5,21.443,51.169,24.245,738.772,3.846,176.302,15.57
168.831,77.922,142.857,246.753,90.909,38.961,233.766,347.783,889.076,428.571,285.714,623.377,49.666,5.004,52.045,91.365,8.478,900.779,18.416
196.078,78.431,176.471,137.255,19.608,235.294,156.863,320.233,1.221.663,54.902,333.333,392.157,74.822,0,152.079,706.348,99.184,3.737,7.377
29.412,88.235,205.882,29.412,0,176.471,470.588,310.866,1.135.567,0.5,352.941,588.235,254.669,0,22.585,758.184,3.735,281.129,4.149
181.818,90.909,272.727,0,45.455,136.364,272.727,182.168,1.421.224,454.545,136.364,772.727,0,239.923,157.332,813.576,0,528.633,5.046
65.217,21.739,326.087,152.174,43.478,173.913,217.391,254.631,1.959.851,586.957,347.826,782.609,13.468,155.039,571.558,420.562,331,163.363,4.982
0,0,0,83.333,83.333,0,833.333,379.182,1.157.631,1,166.667,1,424.854,420.168,795.018,204.982,0,5.127,1.461
52.632,0,526.316,105.263,0,210.526,105.263,17.575,6.086.539,736.842,473.684,842.105,634.312,0,867.404,107.426,2.953,139.749,2.411
0.2,0,0.3,0.2,0,0.2,0.1,521.463,1.917.579,0.6,0.3,0.7,73.171,81.384,215.803,506.662,0,738.033,1.831
125,625,625,625,0,0.25,4.375,284.154,1.413.217,625,1.875,8.125,191.701,85.397,745.276,253.353,0,11.184,3.161
71.429,0,357.143,142.857,71.429,0,357.143,248.688,1.114.826,857.143,285.714,785.714,0,0,424.789,567.608,0,37.543,1.007
59.524,47.619,130.952,202.381,2.381,166.667,369.048,245.942,853.024,83.333,190.476,916.667,8.261,0,20.746,977.626,241,816.345,16.732
0,0,357.143,0,0,0,642.857,2.903,1.755.478,285.714,357.143,642.857,29.028,0,186.896,77.014,42.965,11.368,1.523
321.429,0,321.429,0,107.143,142.857,107.143,24.446,2.126.891,428.571,142.857,0.5,47.383,38.573,333.202,628.259,3.296,268.465,2.943
47.619,0,47.619,285.714,0,0,619.048,420.914,1.262.075,761.905,428.571,952.381,14.723,275.785,777.045,209.688,0,475.927,3.628
181.818,0,409.091,136.364,0,90.909,181.818,157.511,967.476,818.182,90.909,818.182,51.593,192.678,373.225,370.077,255.257,34.905,2.104
0,0,222.222,0,111.111,333.333,333.333,65.064,782.168,777.778,111.111,777.778,155.587,0,423.707,566.277,0,227.465,1.098
0,0,272.727,159.091,45.455,136.364,386.364,285.039,1.182.641,340.909,363.636,954.545,71.081,146.158,189.881,800.558,0,553.558,10.546
0.2,0.24,0.16,0,0,0.08,0.32,208.789,1.512.527,0.6,0.48,0.72,88.055,166.538,637.059,361.887,0,119.074,3.772
416.667,41.667,291.667,83.333,0,41.667,125,325.379,1.083.345,291.667,416.667,416.667,95.897,3.427,71.085,919.146,189,846.404,3.212
285.714,81.633,326.531,0,61.224,81.633,163.265,267.311,175.816,367.347,81.633,816.327,62.745,5.611,356.635,633.299,3.781,287.732,8.835
58.824,88.235,235.294,176.471,29.412,147.059,264.706,269.042,171.548,382.353,323.529,852.941,28.504,250.736,346.624,629.946,0,199.597,4.745
0.05,0.05,0.4,0.05,0.05,0.05,0.35,17.969,2.994.329,0.7,0.5,0.75,14.104,32.967,377.827,407.272,2.487,62.923,2.492
0,34.483,275.862,241.379,34.483,34.483,37.931,23.476,1.413.023,793.103,413.793,896.552,140.101,264.443,876.528,117.171,396,19.901,5.432
142.857,0,571.429,142.857,0,0,142.857,151.351,3.061.732,571.429,142.857,714.286,234.234,0,763.858,232.287,3.855,34.601,369
0.5,0,166.667,0,0,0,333.333,296.089,1.513.005,666.667,166.667,0.5,23.743,0,505.388,494.612,0,282.082,566
45.455,159.091,79.545,113.636,11.364,227.273,363.636,179.986,1.333.364,647.727,215.909,613.636,69.675,138.758,113.544,882.531,0,218.952,16.84
111.111,111.111,666.667,55.556,0,55.556,0,144.456,1.845.502,833.333,111.111,722.222,44.252,0,793.457,206.543,0,15.219,1.593
76.923,76.923,153.846,307.692,0,76.923,307.692,368.194,1.037.747,769.231,153.846,615.385,53.908,48.804,286.355,703.622,0,9.168,4.087
0,76.923,307.692,76.923,76.923,0,461.538,265.759,1.669.328,769.231,461.538,1,653.152,199.046,723.015,114.798,3.058,142.575,2.237
173.228,110.236,15.748,244.094,31.496,47.244,23.622,40.973,1.191.688,314.961,23.622,661.417,14.755,38.818,328.973,658.102,3.976,241.006,26.696
238.095,95.238,285.714,190.476,95.238,47.619,47.619,330.627,95.433,333.333,190.476,666.667,4.164,52.267,85.177,897,2.891,89.575,3.316
177.215,37.975,189.873,151.899,25.316,101.266,316.456,232.904,1.222.456,518.987,329.114,734.177,43.295,26.374,286.375,68.334,293,54.317,9.744
155.556,133.333,0,444.444,88.889,44.444,133.333,386.764,1.042.461,177.778,244.444,733.333,13.772,11.869,61.362,90.501,28.085,361.964,9.154
25,0,275,0.05,25,75,0.55,237.021,1.464.936,575,225,0.6,293.913,0,91.202,771.111,0,43.705,4.726
176.991,141.593,168.142,159.292,26.549,79.646,247.788,342.488,1.266.863,336.283,230.088,690.265,18.771,8.662,258.911,723.523,656,144.653,17.142
0,0.25,0.25,0,0,0,0.5,404.255,1.682.859,0.75,0.25,0.75,0,0,541.283,28.698,161.779,128.223,291
0.1,0,0.4,0.1,0,0.2,0.2,254.839,3.914.701,1,0,0.9,798.387,147.679,924.121,71.945,0,121.825,1.386
37.037,74.074,148.148,222.222,37.037,259.259,222.222,308.199,1.143.754,222.222,407.407,851.852,66.693,2.546,185.356,814.644,0,535.994,9.148
421.053,105.263,157.895,105.263,0,52.632,157.895,354.032,1.255.327,368.421,578.947,526.316,313.944,0,65.159,73.264,195.172,611.908,4.413
428.571,142.857,214.286,214.286,0,0,0,306.489,1.393.493,285.714,214.286,714.286,60.834,0,486.884,340.657,4.712,355.798,1.219
130.435,108.696,152.174,130.435,0,195.652,282.609,163.579,1.674.691,434.783,26.087,673.913,35.413,88.598,349.042,615.306,14.514,248.158,5.412
142.857,357.143,214.286,214.286,0,71.429,0,10.222,2.191.608,214.286,428.571,785.714,258.131,252.525,421.065,569.455,5.247,92.724,1.427
76.923,230.769,384.615,76.923,0,76.923,153.846,257.537,1.136.027,153.846,76.923,846.154,9.081,352.609,34.945,648.149,0,30.152,2.227
142.857,142.857,142.857,142.857,0,214.286,214.286,211.487,2.023.301,428.571,285.714,857.143,227.053,185.279,760.507,226.667,0,110.664,1.24
166.667,0,222.222,0,55.556,222.222,333.333,382.991,1.020.754,777.778,444.444,444.444,0,153.139,36.687,949.598,1.176,681.615,2.473
181.818,181.818,272.727,90.909,0,90.909,181.818,266.605,2.086.955,363.636,181.818,727.273,30.609,172.216,586.219,404.433,9.348,132.651,2.185
66.667,0,0.2,0.4,66.667,133.333,133.333,317.361,2.539.695,666.667,533.333,866.667,270.305,182.803,842.615,15.566,0,306.779,3.327
76.923,153.846,307.692,76.923,0,76.923,307.692,249.669,3.989.526,230.769,153.846,769.231,231.788,0,603.593,392.949,0,84.588,1.097
0.12,0.04,0.28,0.16,0,0.08,0.32,216.358,1.620.195,0.12,0.04,0.68,155.794,0,222.764,774.934,0,635.015,3.96
333.333,0,333.333,0,333.333,0,0,332.692,137.987,1,333.333,1,192.308,0,857.125,141.829,1.047,1,374
27.027,0,108.108,0,189.189,324.324,351.351,224.012,792.012,621.622,54.054,81.081,14.378,0,223.035,775.142,304,37.687,4.89
65.217,130.435,23.913,195.652,65.217,65.217,23.913,170.527,1.432.916,565.217,326.087,673.913,110.922,39.314,226.481,691.762,1.326,2.287,5.428
144.737,105.263,118.421,197.368,26.316,118.421,289.474,236.894,216.779,460.526,394.737,828.947,418.492,353.819,489.446,451.232,12.165,19.053,22.483
76.923,38.462,76.923,115.385,153.846,38.462,0.5,171.155,877.134,807.692,269.231,961.538,43.116,36.765,486.027,445.584,0,37.831,2.849
166.667,266.667,166.667,0.1,33.333,0,266.667,17.852,1.634.364,0.6,266.667,833.333,324.383,69.106,444.441,541.694,296,249.419,2.991
26.667,93.333,146.667,186.667,26.667,0.32,0.2,2.812,1.277.041,493.333,0.16,0.48,90.189,30.681,10.484,858.886,4.135,589.032,6.95
153.846,115.385,115.385,269.231,0,76.923,269.231,411.765,1.531.759,192.308,461.538,730.769,2.299,81.248,577.516,415.351,2.164,160.694,4.968
161.765,29.412,161.765,117.647,117.647,88.235,323.529,35.683,1.092.793,426.471,220.588,514.706,63.321,9.773,217.209,767.384,28,591.743,15.13
108.527,77.519,248.062,20.155,31.008,108.527,224.806,311.063,1.232.542,348.837,271.318,775.194,214.724,388,124.923,849.391,7.681,791.418,26.827
142.857,214.286,71.429,357.143,0,0,214.286,166.507,95.367,285.714,428.571,928.571,64.041,38.462,398.262,526.051,0,6.417,1.973
129.032,451.613,96.774,16.129,0,32.258,129.032,341.746,1.236.753,548.387,193.548,741.935,51.429,134.231,209.542,784.673,0,290.384,04.06
333.333,0,0.5,0,166.667,0,0,189.953,718.688,0,333.333,333.333,94.192,0,672.942,327.058,0,58.501,435
0.5,0,0.25,0,0,0,0.25,318.182,1.795.696,0.25,0.25,0.5,0,0,836.673,163.327,0,17.596,257
0,333.333,0,0,333.333,0,333.333,405.944,180.775,333.333,333.333,666.667,260.722,0,216.568,783.432,0,52.057,1.903
0.24,0.04,0.44,0,0.16,0,0.12,232.468,1.800.594,0.56,0,0.68,93.871,0,347.457,646.283,626,247.895,2.699
0,0.25,0.5,0,0,0,0.25,199.723,6.853.805,0.5,0.25,1,166.436,0,834.758,165.242,0,86.637,481
43.478,0,391.304,26.087,0,86.957,217.391,297.907,1.729.187,434.783,304.348,826.087,121.772,344.891,441.284,530.108,3.971,165.203,2.539
28.409,68.182,295.455,147.727,28.409,102.273,329.545,283.188,1.261.175,511.364,3.125,329.545,49.542,0,99.754,891.196,111,527.216,24.444
153.846,76.923,307.692,153.846,0,76.923,230.769,210.645,2.934.483,692.308,153.846,1,230.492,0,805.279,194.721,0,87.398,1.586
147.059,29.412,176.471,220.588,29.412,176.471,220.588,35.443,1.335.501,294.118,220.588,544.118,4.608,257,375.776,619.592,0,263.004,7.696
237.288,135.593,118.644,84.746,0,33.898,389.831,371.203,88.612,152.542,186.441,677.966,39.527,25.505,146.481,818.594,31.235,113.081,8.683
2.439,0,756.098,73.171,2.439,4.878,73.171,163.968,1.005.261,146.341,4.878,121.951,82.812,0,260.879,735.035,0,204.313,3.497
140.845,70.423,253.521,253.521,28.169,70.423,183.099,349.929,1.112.388,323.944,197.183,450.704,90.261,48.283,117.278,87.603,2.548,704.475,10.828
71.429,178.571,35.714,178.571,0,214.286,321.429,265.344,1.328.679,464.286,285.714,678.571,67.682,57.971,89.083,890.906,0,785.688,4.617
0,125,5.625,625,625,625,125,219.797,1.697.601,0.25,625,4.375,12.717,386.692,391.262,500.569,24.017,258.614,3.546
0,666.667,0,0,0,0,333.333,11.811,1.566.852,1,666.667,1,0,1.666.667,851.556,148.444,0,19.701,135
72.917,104.167,177.083,625,0,145.833,4.375,236.004,1.449.073,510.417,375,479.167,224.858,52.426,175.843,798.977,0,476.097,12.751
215.385,61.538,230.769,107.692,15.385,92.308,276.923,207.148,1.372.641,107.692,76.923,538.462,0,6.524,32.988,592.658,46.882,261.617,10.397
62.053,16.706,155.131,112.172,2.148,145.585,486.874,327.295,754.504,274.463,131.265,651.551,617,127.085,10.108,976.475,2.264,904.566,487.124
91.398,24.194,163.978,241.935,5.376,96.774,376.344,340.525,774.378,19.086,51.075,416.667,7.308,38.026,3.777,960.408,104,970.255,202.437
103.321,1.476,129.151,173.432,1.845,81.181,479.705,303.713,1.013.639,276.753,66.421,394.834,10.958,111.644,14.763,961.445,179,985.519,168.49
51.948,38.961,155.844,90.909,12.987,142.857,506.494,26.902,974.537,194.805,103.896,61.039,40.279,6.131,445,932.085,0,860.591,45.913
119.048,38.095,166.667,114.286,2.381,119.048,419.048,303.211,780.927,180.952,0.1,504.762,3.409,6.308,52.491,938.102,17,636.411,130.372
96.346,46.512,13.289,106.312,36.545,136.213,445.183,264.731,778.439,289.037,99.668,634.551,3.517,145.658,164,965.019,26,921.155,235.335
117.904,52.402,91.703,170.306,26.201,19.214,349.345,235.677,722.089,244.541,26.201,371.179,22.879,68.576,10.232,981.675,0,893.934,103.09
134.703,43.379,141.553,182.648,20.548,152.968,324.201,283.807,804.921,262.557,2.968,563.927,13.077,49.676,9.225,936.336,1.223,907.451,246.489
81.967,42.623,104.918,12.459,13.115,252.459,380.328,287.223,1.043.845,183.607,121.311,527.869,60.799,43.603,4.428,993.765,963,748.081,376.615
14.554,35.211,93.897,169.014,18.779,129.108,408.451,301.873,776.368,15.493,89.202,504.695,28.577,96.005,12.274,970.865,352,96.823,293.965
88.285,50.934,129.032,151.104,22.071,154.499,404.075,331.205,735.821,404.075,16.129,730.051,13.851,116.721,17.678,975.687,846,921.664,364.244
136.929,37.344,87.137,20.332,41.494,78.838,414.938,331.717,996.595,182.573,37.344,672.199,5.465,4.313,1.269,86.178,3,985.043,173.942
88.496,64.897,132.743,227.139,59,115.044,365.782,277.246,704.181,20.354,138.643,528.024,19.225,51.614,8.653,979.779,76,944.672,163.377
94.937,50.633,139.241,170.886,18.987,107.595,417.722,320.046,733.435,379.747,227.848,64.557,91.134,259.879,137.449,855.122,189,465.195,149.351
553,18.433,119.816,170.507,13.825,179.724,442.396,329.382,773.388,211.982,59.908,506.912,12.483,59.888,10.805,985.712,522,979.524,112.361
164.894,6.117,12.766,260.638,10.638,6.383,31.117,386.053,66.187,199.468,119.681,537.234,10.097,102.829,57.443,934.642,9,643,213.393
143.258,39.326,140.449,207.865,8.427,143.258,317.416,315.884,676.046,280.899,11.236,494.382,39.221,153.838,11.175,955.799,673,868.465,235.264
1.341,76.628,76.628,180.077,2.682,164.751,340.996,311.637,933.782,256.705,72.797,555.556,34.424,61.432,6.533,976.736,18,962.827,151.847
143.396,41.509,109.434,283.019,7.547,101.887,313.208,376.892,709.046,25.283,37.736,554.717,18.729,44.741,68,947.405,1.027,907.004,162.82
106.796,29.126,92.233,92.233,14.563,67.961,597.087,25.345,1.054.422,194.175,82.524,432.039,15.511,37.469,21.879,863.691,679,891.188,69.612
8.284,61.144,143.984,17.357,13.807,149.901,374.753,333.165,865.722,262.327,108.481,595.661,21.176,20.165,3.622,987.885,1.427,963.414,310.419
12.253,63.241,67.194,233.202,11.858,193.676,3.083,313.191,779.962,438.735,12.253,399.209,21.116,7.354,857,982.947,1.131,969.268,122.594
69.307,113.861,173.267,64.356,9.901,178.218,391.089,278.956,818.257,227.723,39.604,633.663,30.378,102.974,2.134,981.828,18,902.498,114.689
96,0.04,116,188,0.02,136,404,355.581,907.065,264,0.12,716,18.609,30.279,247.016,726.611,4,371.982,169.25
106.742,2.809,134.831,219.101,5.618,157.303,348.315,280.632,595.993,213.483,39.326,533.708,85.693,113.851,15.344,974.859,27,85.898,215.244
117.506,136.691,119.904,189.448,7.194,83.933,345.324,258.527,937.814,282.974,69.544,573.141,8.243,38.251,3.886,990.678,413,917.531,232.84
0.16,0.04,109.091,163.636,25.455,123.636,378.182,339.522,924.686,345.455,0.12,709.091,12.435,55.717,57.491,936.752,16,724.663,194.931
48.673,42.035,300.885,115.044,33.186,210.177,0.25,261.231,946.113,345.133,137.168,557.522,50.942,111.264,21.079,961.793,1.781,947.482,271.584
117.917,24.502,125.574,163.859,26.034,151.608,390.505,316.154,866.539,264.931,11.026,419.602,28.421,25.579,5.651,991.098,716,887.243,259.689
7.767,48.544,139.159,168.285,9.709,171.521,385.113,319.357,81.424,291.262,80.906,385.113,10.597,57.727,19.032,974.427,274,860.422,159.043
80.189,4.717,160.377,127.358,33.019,66.038,485.849,377.602,779.353,254.717,165.094,698.113,67.967,242.446,119.009,87.142,786,541.014,145.144
78.721,3.444,118.081,169.742,1.845,135.301,445.264,320.735,770.757,295.203,116.851,656.827,9.703,87.178,8.345,962.158,20.828,933.015,902.11
106.195,115.044,238.938,221.239,35.398,123.894,159.292,275.182,723.071,212.389,61.947,39.823,30.197,5.108,16.733,977.637,0,943.716,56.82
182.203,52.966,144.068,180.085,29.661,118.644,292.373,386.654,707.866,230.932,67.797,588.983,2.843,3.474,4.931,983.062,94,966.919,361.684
130.208,104.167,98.958,208.333,15.625,135.417,307.292,314.096,940.556,3.125,57.292,53.125,24.312,34.301,2.893,989.482,0,955.157,74.12
61.889,19.544,198.697,156.352,13.029,114.007,436.482,296.453,84.839,283.388,110.749,609.121,5.727,769,16.028,973.061,3.247,975.588,350.677
109.705,50.633,164.557,265.823,12.658,84.388,312.236,379.394,879.468,375.527,113.924,666.667,23.359,15.385,102.653,877.924,0,407.926,132.377
50.193,34.749,96.525,185.328,0,15.444,478.764,299.736,913.428,258.687,146.718,610.039,24.293,59.696,9.191,988.911,158,932.034,171.752
156.156,57.057,153.153,138.138,12.012,78.078,405.405,294.939,889.198,246.246,9.009,576.577,25.875,59.301,164.369,831.243,1.084,433.116,186.405
111.111,49.383,17.284,123.457,12.346,148.148,382.716,303.936,654.543,358.025,222.222,703.704,96.842,78.439,178.085,820.056,107,426.603,99.88
152.941,64.706,211.765,144.118,47.059,155.882,223.529,307.266,881.684,235.294,102.941,508.824,10.602,82.229,22.322,97.277,334,765.798,145.412
82.317,39.634,147.866,213.415,15.244,141.768,359.756,308.854,828.217,207.317,73.171,661.585,24.288,10.796,3.228,984.664,9.072,989.614,570.842
27.381,130.952,27.381,59.524,59.524,47.619,154.762,387.838,799.756,27.381,166.667,452.381,27.608,48.405,157.558,805.909,0,897.225,19.654
174.863,51.913,106.557,368.852,13.661,68.306,215.847,352.923,696.136,174.863,120.219,622.951,70.301,32.477,112.681,860.948,3.613,661.475,185.647
190.769,21.538,150.769,221.538,18.462,92.308,304.615,327.362,559.662,190.769,76.923,390.769,17.109,11.411,95.804,863.088,4,454.335,117.337
113.122,54.299,58.824,687.783,4.525,22.624,58.824,380.667,736.734,117.647,4.525,117.647,55.562,0,17.305,962.061,0,878.668,51.01
217.822,29.703,118.812,29.703,29.703,108.911,19.802,296.762,482.712,178.218,59.406,584.158,18.099,1.359,174.788,757.134,0,248.948,35.946
0.46,0.09,0.15,0.17,0.02,0.02,0.09,253.592,739.852,0.34,0.07,0.32,29.142,85.335,69.173,886.877,12,944.685,28.17
121.951,4.878,121.951,268.293,0,170.732,268.293,33.081,584.568,243.902,219.512,560.976,51.851,93.716,440.892,557.509,0,86.809,12.22
113.095,41.667,71.429,345.238,11.905,59.524,357.143,376.391,634.486,10.119,10.119,547.619,8.592,53.076,6.895,983.274,0,961.275,176.467
369.565,43.478,0,108.696,43.478,65.217,369.565,377.274,581.927,108.696,43.478,608.696,8.095,11.282,17,998.913,0,980.123,17.375
129.464,3.125,174.107,3.125,4.464,625,285.714,237.316,730.445,102.679,71.429,504.464,5.718,51.536,63.245,921.001,201,4.677,145.975
158.784,81.081,60.811,290.541,47.297,155.405,206.081,350.867,861.345,35.473,94.595,554.054,51.838,79.746,39.256,93.908,994,864.703,250.534
138.122,55.249,93.923,40.884,22.099,66.298,21.547,304.478,544.891,292.818,27.624,486.188,39.486,21.284,1.821,959.996,1.838,878.207,89.381
4.918,0,196.721,65.574,0,163.934,52.459,28.503,596.189,344.262,114.754,967.213,73.465,1.002,616.661,361.545,0,47.622,32.638
63.158,52.632,0.2,231.579,0,84.211,368.421,318.069,703.918,473.684,157.895,621.053,87.647,68.473,556.238,43.685,201,44.491,30.563
0.15,0.05,0.35,0.15,0.15,0,0.15,322.202,862.339,0.3,0.15,0.85,58.664,0,783.393,115.485,0,14.444,7.918
56.383,262.411,42.553,78.014,3.546,1.773,31.915,37.769,755.605,21.277,10.638,283.688,0,0,208.196,777.069,0,981.107,71.008
67.599,34.965,144.522,188.811,4.662,172.494,386.946,3.151,621.184,244.755,79.254,375.291,18.338,45.529,12.725,863.334,0,429.614,233.494
207.547,103.774,113.208,207.547,14.151,56.604,29.717,375.815,486.307,103.774,84.906,386.792,3.171,17.679,4.598,943.881,53,630.209,60.614
209.184,86.735,45.918,438.776,15.306,45.918,158.163,385.764,353.167,132.653,112.245,30.102,16.396,56.992,186,992.248,746,971.036,272.792
465.006,53.381,45.077,351.127,7.117,17.794,60.498,410.104,581.593,105.575,0,130.486,5.484,6.628,7.292,98.606,859,872.729,129.201
210.084,67.227,193.277,12.605,42.017,67.227,294.118,336.669,659.902,478.992,12.605,487.395,27.469,244.105,2.276,977.572,1.488,657.903,35.213
13.986,41.958,398.601,125.874,20.979,104.895,167.832,202.849,752.937,244.755,27.972,517.483,2.912,52.766,530.334,375.645,849,40.751,49.968
141.732,94.488,11.811,181.102,7.874,19.685,259.843,307.009,942.355,425.197,110.236,527.559,74.091,117,215.867,778.059,1.081,300.631,40.681
154.762,95.238,261.905,178.571,11.905,35.714,261.905,347.832,329.708,71.429,47.619,357.143,988,0,104.572,892.722,0,314.723,31.976
194.245,172.662,230.216,147.482,10.791,68.345,176.259,309.091,499.776,208.633,2.518,420.863,1.631,713,57.754,901.682,313,747.516,86.442
133.929,13.393,147.321,267.857,107.143,129.464,200.893,370.483,583.759,330.357,58.036,638.393,18.954,29.431,220.206,740.358,595,16.929,159.149
102.941,14.706,102.941,88.235,44.118,161.765,485.294,278.648,864.679,411.765,176.471,602.941,104.667,64.886,156.528,80.125,28,608.945,24.868
0.2,0.15,233.333,183.333,16.667,16.667,0.2,277.763,999.185,0.25,83.333,366.667,5.367,87.923,26.461,918.298,63,808.191,29.055
116.466,40.161,96.386,384.203,1.071,60.241,291.834,28.458,1.028.242,65.596,2.008,250.335,6.927,61.629,26.461,971.855,1.241,934.154,243.63
87.248,73.826,14.094,80.537,33.557,194.631,389.262,247.686,635.196,449.664,67.114,42.953,120.397,8.854,233.785,627.647,0,343.473,44.034
43.478,43.478,217.391,0,43.478,173.913,478.261,27.055,382.636,478.261,86.957,782.609,244.431,0,634.687,358.192,34,24.057,8.18
851.351,0,94.595,40.541,0,13.514,0,224.585,362.915,27.027,0,67.568,0,0,0,989.116,761,989.178,45.261
